,id,Hermes probability
4168,CAGL0L02299g,0.015
4169,CAGL0L02321g,0.01
4170,CAGL0L02343g,0.015
4171,CAGL0L02365g,0.65
4172,CAGL0L02387g,0.125
4173,CAGL0L02409g,0.725
4174,CAGL0L02431g,0.22
4175,CAGL0L02453g,0.025
4176,CAGL0L02475g,0.03
4177,CAGL0L02497g,0.935
4178,CAGL0L02519g,0.0
4179,CAGL0L02541g,0.085
4180,CAGL0L02563g,0.02
4181,CAGL0L02585g,0.145
4182,CAGL0L02607g,0.015
4183,CAGL0L02629g,0.82
4184,CAGL0L02651g,0.005
4185,CAGL0L02673g,0.885
4186,CAGL0L02695g,0.01
4187,CAGL0L02717g,0.05
4188,CAGL0L02739g,0.0
4189,CAGL0L02761g,0.005
4190,CAGL0L02783g,0.32
4191,CAGL0L02799g,0.2
4192,CAGL0L02805g,0.595
4193,CAGL0L02827g,0.025
4194,CAGL0L02849g,0.925
4195,CAGL0L02871g,0.975
4196,CAGL0L02893g,0.055
4197,CAGL0L02915g,0.885
4198,CAGL0L02937g,0.015
4199,CAGL0L02959g,0.015
4200,CAGL0L02981g,0.17
4201,CAGL0L03003g,0.02
4202,CAGL0L03025g,0.79
4203,CAGL0L03047g,0.975
4204,CAGL0L03069g,0.035
4205,CAGL0L03091g,0.0
4206,CAGL0L03113g,0.035
4207,CAGL0L03135g,0.005
4208,CAGL0L03157g,0.01
4209,CAGL0L03179g,0.06
4210,CAGL0L03201g,0.095
4211,CAGL0L03223g,1.0
4212,CAGL0L03245g,0.995
4213,CAGL0L03267g,0.02
4214,CAGL0L03289g,0.02
4215,CAGL0L03311g,0.005
4216,CAGL0L03333g,0.14
4217,CAGL0L03355g,0.065
4218,CAGL0L03377g,0.0
4219,CAGL0L03388g,0.01
4220,CAGL0L03410g,0.95
4221,CAGL0L03432g,0.97
4222,CAGL0L03454g,0.025
4223,CAGL0L03476g,0.025
4224,CAGL0L03498g,0.005
4225,CAGL0L03520g,0.18
4226,CAGL0L03542g,0.025
4227,CAGL0L03564g,0.815
4228,CAGL0L03586g,0.41
4229,CAGL0L03608g,0.01
4230,CAGL0L03630g,0.15
4231,CAGL0L03652g,0.13
4232,CAGL0L03674g,0.02
4233,CAGL0L03696g,0.005
4234,CAGL0L03718g,0.01
4235,CAGL0L03740g,0.975
4236,CAGL0L03762g,0.015
4237,CAGL0L03784g,0.49
4238,CAGL0L03806g,1.0
4239,CAGL0L03828g,0.41
4240,CAGL0L03846g,0.985
4241,CAGL0L03872g,0.775
4242,CAGL0L03894g,0.01
4243,CAGL0L03916g,0.0
4244,CAGL0L03938g,0.05
4245,CAGL0L03960g,0.075
4246,CAGL0L03982g,0.03
4247,CAGL0L04004g,0.025
4248,CAGL0L04026g,0.235
4249,CAGL0L04048g,0.005
4250,CAGL0L04070g,0.46
4251,CAGL0L04092g,0.05
4252,CAGL0L04114g,0.17
4253,CAGL0L04136g,0.91
4254,CAGL0L04158g,0.27
4255,CAGL0L04180g,0.03
4256,CAGL0L04202g,0.06
4257,CAGL0L04224g,0.055
4258,CAGL0L04246g,0.875
4259,CAGL0L04268g,0.05
4260,CAGL0L04290g,0.005
4261,CAGL0L04312g,0.83
4262,CAGL0L04334g,0.005
4263,CAGL0L04350g,0.945
4264,CAGL0L04356g,0.82
4265,CAGL0L04378g,0.045
4266,CAGL0L04400g,0.005
4267,CAGL0L04422g,0.01
4268,CAGL0L04444g,0.02
4269,CAGL0L04466g,0.01
4270,CAGL0L04488g,0.005
4271,CAGL0L04510g,0.08
4272,CAGL0L04532g,0.875
4273,CAGL0L04554g,0.005
4274,CAGL0L04576g,0.01
4275,CAGL0L04598g,0.05
4276,CAGL0L04620g,0.24
4277,CAGL0L04642g,0.01
4278,CAGL0L04664g,0.87
4279,CAGL0L04686g,0.0
4280,CAGL0L04708g,0.015
4281,CAGL0L04730g,0.1
4282,CAGL0L04752g,1.0
4283,CAGL0L04774g,1.0
4284,CAGL0L04796g,0.0
4285,CAGL0L04818g,0.01
4286,CAGL0L04832g,0.92
4287,CAGL0L04836g,0.94
4288,CAGL0L04840g,0.91
4289,CAGL0L04862g,1.0
4290,CAGL0L04884g,0.84
4291,CAGL0L04928g,0.03
4292,CAGL0L04950g,0.91
4293,CAGL0L04994g,0.775
4294,CAGL0L05016g,0.015
4295,CAGL0L05038g,0.085
4296,CAGL0L05060g,0.935
4297,CAGL0L05082g,0.125
4298,CAGL0L05104g,0.045
4299,CAGL0L05126g,0.995
4300,CAGL0L05148g,0.13
4301,CAGL0L05170g,0.02
4302,CAGL0L05192g,0.05
4303,CAGL0L05236g,0.01
4304,CAGL0L05258g,0.01
4305,CAGL0L05280g,0.2
4306,CAGL0L05302g,0.695
4307,CAGL0L05324g,0.0
4308,CAGL0L05346g,0.77
4309,CAGL0L05368g,0.87
4310,CAGL0L05390g,0.01
4311,CAGL0L05412g,0.055
4312,CAGL0L05434g,0.02
4313,CAGL0L05456g,0.01
4314,CAGL0L05478g,0.29
4315,CAGL0L05500g,0.2
4316,CAGL0L05522g,0.21
4317,CAGL0L05544g,0.875
4318,CAGL0L05566g,1.0
4319,CAGL0L05588g,0.395
4320,CAGL0L05610g,0.75
4321,CAGL0L05626g,0.79
4322,CAGL0L05632g,0.295
4323,CAGL0L05654g,0.6
4324,CAGL0L05676g,0.0
4325,CAGL0L05698g,0.995
4326,CAGL0L05720g,0.47
4327,CAGL0L05742g,0.12
4328,CAGL0L05786g,0.0
4329,CAGL0L05830g,0.545
4330,CAGL0L05852g,0.995
4331,CAGL0L05874g,0.57
4332,CAGL0L05896g,0.17
4333,CAGL0L05918g,0.145
4334,CAGL0L05940g,0.065
4335,CAGL0L05962g,0.04
4336,CAGL0L05984g,0.02
4337,CAGL0L06006g,0.955
4338,CAGL0L06028g,0.005
4339,CAGL0L06050g,0.385
4340,CAGL0L06072g,0.09
4341,CAGL0L06094g,0.085
4342,CAGL0L06116g,0.065
4343,CAGL0L06138g,0.015
4344,CAGL0L06160g,0.01
4345,CAGL0L06182g,0.915
4346,CAGL0L06204g,0.015
4347,CAGL0L06226g,0.0
4348,CAGL0L06248g,0.15
4349,CAGL0L06270g,0.125
4350,CAGL0L06292g,0.03
4351,CAGL0L06314g,0.01
4352,CAGL0L06336g,0.03
4353,CAGL0L06358g,0.06
4354,CAGL0L06374g,0.005
4355,CAGL0L06402g,0.005
4356,CAGL0L06424g,0.0
4357,CAGL0L06446g,0.02
4358,CAGL0L06468g,0.055
4359,CAGL0L06490g,0.29
4360,CAGL0L06512g,0.025
4361,CAGL0L06534g,0.045
4362,CAGL0L06556g,0.77
4363,CAGL0L06578g,0.055
4364,CAGL0L06600g,0.03
4365,CAGL0L06622g,0.0
4366,CAGL0L06644g,0.015
4367,CAGL0L06666g,0.01
4368,CAGL0L06688g,0.005
4369,CAGL0L06710g,0.715
4370,CAGL0L06732g,1.0
4371,CAGL0L06754g,0.955
4372,CAGL0L06776g,0.01
4373,CAGL0L06798g,0.01
4374,CAGL0L06820g,0.02
4375,CAGL0L06842g,0.035
4376,CAGL0L06864g,0.715
4377,CAGL0L06886g,0.45
4378,CAGL0L06908g,0.825
4379,CAGL0L06930g,0.815
4380,CAGL0L06952g,1.0
4381,CAGL0L06974g,0.01
4382,CAGL0L06996g,0.02
4383,CAGL0L07018g,0.205
4384,CAGL0L07040g,0.965
4385,CAGL0L07062g,0.15
4386,CAGL0L07084g,0.025
4387,CAGL0L07106g,0.99
4388,CAGL0L07128g,0.58
4389,CAGL0L07150g,0.95
4390,CAGL0L07172g,0.235
4391,CAGL0L07194g,0.035
4392,CAGL0L07216g,0.005
4393,CAGL0L07238g,0.99
4394,CAGL0L07260g,0.96
4395,CAGL0L07282g,0.015
4396,CAGL0L07304g,0.28
4397,CAGL0L07326g,0.23
4398,CAGL0L07348g,0.99
4399,CAGL0L07370g,1.0
4400,CAGL0L07392g,0.32
4401,CAGL0L07414g,0.89
4402,CAGL0L07436g,0.01
4403,CAGL0L07458g,0.45
4404,CAGL0L07480g,0.005
4405,CAGL0L07502g,0.015
4406,CAGL0L07546g,0.075
4407,CAGL0L07568g,0.075
4408,CAGL0L07590g,0.83
4409,CAGL0L07634g,0.075
4410,CAGL0L07656g,0.005
4411,CAGL0L07678g,0.91
4412,CAGL0L07700g,0.44
4413,CAGL0L07722g,0.95
4414,CAGL0L07744g,0.005
4415,CAGL0L07766g,0.115
4416,CAGL0L07788g,0.735
4417,CAGL0L07810g,0.0
4418,CAGL0L07832g,0.615
4419,CAGL0L07854g,0.02
4420,CAGL0L07898g,0.005
4421,CAGL0L07920g,1.0
4422,CAGL0L07942g,0.175
4423,CAGL0L07953g,0.145
4424,CAGL0L07986g,0.255
4425,CAGL0L08008g,0.98
4426,CAGL0L08030g,0.1
4427,CAGL0L08052g,0.905
4428,CAGL0L08068g,0.07
4429,CAGL0L08074g,0.155
4430,CAGL0L08096g,0.035
4431,CAGL0L08110g,1.0
4432,CAGL0L08114g,0.0
4433,CAGL0L08118g,0.15
4434,CAGL0L08140g,0.005
4435,CAGL0L08162g,0.06
4436,CAGL0L08184g,0.06
4437,CAGL0L08206g,0.025
4438,CAGL0L08228g,0.05
4439,CAGL0L08250g,0.955
4440,CAGL0L08272g,1.0
4441,CAGL0L08294g,0.0
4442,CAGL0L08316g,0.12
4443,CAGL0L08338g,1.0
4444,CAGL0L08360g,0.01
4445,CAGL0L08382g,0.17
4446,CAGL0L08404g,0.61
4447,CAGL0L08426g,0.035
4448,CAGL0L08448g,0.425
4449,CAGL0L08481g,0.005
4450,CAGL0L08492g,0.6
4451,CAGL0L08514g,0.72
4452,CAGL0L08536g,0.05
4453,CAGL0L08547g,0.445
4454,CAGL0L08580g,0.195
4455,CAGL0L08602g,0.23
4456,CAGL0L08624g,0.0
4457,CAGL0L08646g,0.79
4458,CAGL0L08668g,0.005
4459,CAGL0L08712g,0.01
4460,CAGL0L08734g,0.01
4461,CAGL0L08756g,0.73
4462,CAGL0L08778g,0.025
4463,CAGL0L08800g,0.03
4464,CAGL0L08822g,0.005
4465,CAGL0L08844g,0.845
4466,CAGL0L08866g,0.57
4467,CAGL0L08888g,0.075
4468,CAGL0L08910g,0.01
4469,CAGL0L08932g,0.03
4470,CAGL0L08954g,0.075
4471,CAGL0L08976g,0.77
4472,CAGL0L08998g,0.02
4473,CAGL0L09020g,0.035
4474,CAGL0L09042g,0.055
4475,CAGL0L09086g,0.04
4476,CAGL0L09108g,0.005
4477,CAGL0L09130g,0.845
4478,CAGL0L09152g,0.965
4479,CAGL0L09174g,0.015
4480,CAGL0L09185g,0.0
4481,CAGL0L09207g,0.025
4482,CAGL0L09229g,0.045
4483,CAGL0L09251g,0.005
4484,CAGL0L09273g,0.015
4485,CAGL0L09295g,0.005
4486,CAGL0L09339g,0.09
4487,CAGL0L09361g,0.015
4488,CAGL0L09372g,0.005
4489,CAGL0L09383g,0.0
4490,CAGL0L09449g,0.525
4491,CAGL0L09471g,1.0
4492,CAGL0L09493g,0.02
4493,CAGL0L09537g,0.01
4494,CAGL0L09581g,0.895
4495,CAGL0L09603g,0.945
4496,CAGL0L09625g,0.135
4497,CAGL0L09647g,0.995
4498,CAGL0L09669g,0.98
4499,CAGL0L09691g,0.015
4500,CAGL0L09713g,0.145
4501,CAGL0L09735g,0.0
4502,CAGL0L09757g,0.755
4503,CAGL0L09779g,0.375
4504,CAGL0L09801g,0.815
4505,CAGL0L09823g,0.985
4506,CAGL0L09845g,0.005
4507,CAGL0L09867g,1.0
4508,CAGL0L09889g,0.005
4509,CAGL0L09911g,0.01
4510,CAGL0L09933g,0.0
4511,CAGL0L09999g,0.215
4512,CAGL0L10015g,0.95
4513,CAGL0L10021g,0.79
4514,CAGL0L10043g,0.005
4515,CAGL0L10092g,0.025
4516,CAGL0L10120g,0.79
4517,CAGL0L10142g,0.095
4518,CAGL0L10164g,0.13
4519,CAGL0L10186g,0.165
4520,CAGL0L10208g,0.0
4521,CAGL0L10230g,0.17
4522,CAGL0L10252g,0.85
4523,CAGL0L10318g,0.08
4524,CAGL0L10340g,0.33
4525,CAGL0L10362g,0.05
4526,CAGL0L10384g,0.01
4527,CAGL0L10406g,0.02
4528,CAGL0L10428g,0.17
4529,CAGL0L10450g,0.04
4530,CAGL0L10472g,0.005
4531,CAGL0L10494g,0.18
4532,CAGL0L10516g,0.965
4533,CAGL0L10538g,0.015
4534,CAGL0L10560g,0.94
4535,CAGL0L10582g,0.035
4536,CAGL0L10604g,0.995
4537,CAGL0L10626g,0.425
4538,CAGL0L10648g,0.865
4539,CAGL0L10670g,0.825
4540,CAGL0L10692g,0.01
4541,CAGL0L10714g,0.16
4542,CAGL0L10736g,0.0
4543,CAGL0L10758g,0.755
4544,CAGL0L10780g,0.765
4545,CAGL0L10802g,0.01
4546,CAGL0L10824g,0.05
4547,CAGL0L10846g,0.985
4548,CAGL0L10868g,0.035
4549,CAGL0L10890g,0.935
4550,CAGL0L10912g,0.045
4551,CAGL0L10934g,0.565
4552,CAGL0L10956g,0.03
4553,CAGL0L10978g,0.185
4554,CAGL0L11000g,0.41
4555,CAGL0L11022g,0.755
4556,CAGL0L11044g,0.01
4557,CAGL0L11066g,0.8
4558,CAGL0L11088g,0.05
4559,CAGL0L11110g,0.255
4560,CAGL0L11132g,0.085
4561,CAGL0L11154g,0.005
4562,CAGL0L11176g,0.52
4563,CAGL0L11198g,0.1
4564,CAGL0L11220g,0.155
4565,CAGL0L11242g,0.96
4566,CAGL0L11264g,0.97
4567,CAGL0L11286g,0.02
4568,CAGL0L11308g,0.2
4569,CAGL0L11330g,0.075
4570,CAGL0L11352g,0.82
4571,CAGL0L11374g,0.08
4572,CAGL0L11418g,0.675
4573,CAGL0L11440g,0.015
4574,CAGL0L11462g,0.935
4575,CAGL0L11484g,0.005
4576,CAGL0L11506g,0.97
4577,CAGL0L11528g,0.3
4578,CAGL0L11550g,0.83
4579,CAGL0L11572g,0.065
4580,CAGL0L11594g,0.97
4581,CAGL0L11616g,0.01
4582,CAGL0L11638g,1.0
4583,CAGL0L11660g,0.95
4584,CAGL0L11704g,0.005
4585,CAGL0L11726g,0.52
4586,CAGL0L11748g,0.015
4587,CAGL0L11770g,0.015
4588,CAGL0L11792g,0.48
4589,CAGL0L11814g,0.005
4590,CAGL0L11836g,0.055
4591,CAGL0L11858g,0.975
4592,CAGL0L11880g,0.15
4593,CAGL0L11902g,0.055
4594,CAGL0L11924g,1.0
4595,CAGL0L11946g,1.0
4596,CAGL0L11968g,0.29
4597,CAGL0L11990g,0.27
4598,CAGL0L12012g,0.01
4599,CAGL0L12034g,0.125
4600,CAGL0L12056g,0.3
4601,CAGL0L12078g,0.085
4602,CAGL0L12100g,0.115
4603,CAGL0L12122g,0.855
4604,CAGL0L12144g,0.065
4605,CAGL0L12166g,0.415
4606,CAGL0L12188g,0.975
4607,CAGL0L12210g,0.05
4608,CAGL0L12232g,0.96
4609,CAGL0L12254g,0.235
4610,CAGL0L12276g,0.43
4611,CAGL0L12298g,0.4
4612,CAGL0L12320g,0.095
4613,CAGL0L12342g,0.0
4614,CAGL0L12364g,0.875
4615,CAGL0L12386g,0.125
4616,CAGL0L12408g,0.015
4617,CAGL0L12452g,0.24
4618,CAGL0L12474g,0.68
4619,CAGL0L12496g,0.45
4620,CAGL0L12518g,0.51
4621,CAGL0L12540g,0.325
4622,CAGL0L12562g,0.17
4623,CAGL0L12584g,0.21
4624,CAGL0L12606g,0.01
4625,CAGL0L12628g,0.42
4626,CAGL0L12650g,0.15
4627,CAGL0L12672g,0.985
4628,CAGL0L12694g,0.96
4629,CAGL0L12716g,0.975
4630,CAGL0L12738g,0.615
4631,CAGL0L12760g,0.01
4632,CAGL0L12782g,0.015
4633,CAGL0L12804g,0.98
4634,CAGL0L12826g,0.005
4635,CAGL0L12848g,0.075
4636,CAGL0L12870g,0.985
4637,CAGL0L12892g,0.02
4638,CAGL0L12914g,0.27
4639,CAGL0L12936g,0.6
4640,CAGL0L12958g,0.895
4641,CAGL0L12980g,0.07
4642,CAGL0L13002g,0.025
4643,CAGL0L13024g,0.21
4644,CAGL0L13046g,0.21
4645,CAGL0L13068g,0.01
4646,CAGL0L13090g,0.165
4647,CAGL0L13112g,0.585
4648,CAGL0L13134g,0.6
4649,CAGL0L13156g,0.005
4650,CAGL0L13178g,0.015
4651,CAGL0L13200g,0.95
4652,CAGL0L13222g,0.505
4653,CAGL0L13244g,0.085
4654,CAGL0L13266g,0.255
4655,CAGL0L13288g,0.525
4656,CAGL0L13299g,0.455
4657,CAGL0L13332g,0.375
4658,CAGL0L13354g,0.55
4659,CAGL0L13376g,0.05
4660,CAGL0L13392g,0.005
4661,CAGL0L13431g,0.005
4662,CAGL0M00132g,0.26
4663,CAGL0M00154g,0.015
4664,CAGL0M00176g,0.005
4665,CAGL0M00198g,0.01
4666,CAGL0M00220g,0.02
4667,CAGL0M00242g,0.03
4668,CAGL0M00264g,0.995
4669,CAGL0M00286g,0.075
4670,CAGL0M00308g,0.64
4671,CAGL0M00330g,0.82
4672,CAGL0M00352g,0.035
4673,CAGL0M00374g,0.0
4674,CAGL0M00396g,0.88
4675,CAGL0M00418g,0.64
4676,CAGL0M00440g,0.92
4677,CAGL0M00462g,0.005
4678,CAGL0M00484g,0.085
4679,CAGL0M00506g,0.24
4680,CAGL0M00528g,0.02
4681,CAGL0M00550g,0.03
4682,CAGL0M00572g,0.01
4683,CAGL0M00594g,0.12
4684,CAGL0M00616g,0.445
4685,CAGL0M00638g,0.065
4686,CAGL0M00660g,0.91
4687,CAGL0M00682g,0.26
4688,CAGL0M00704g,0.06
4689,CAGL0M00726g,0.54
4690,CAGL0M00748g,0.115
4691,CAGL0M00770g,0.01
4692,CAGL0M00792g,0.56
4693,CAGL0M00814g,0.58
4694,CAGL0M00836g,1.0
4695,CAGL0M00858g,0.05
4696,CAGL0M00874g,0.015
4697,CAGL0M00880g,0.04
4698,CAGL0M00902g,0.225
4699,CAGL0M00924g,0.24
4700,CAGL0M00946g,0.275
4701,CAGL0M00968g,0.475
4702,CAGL0M00990g,0.895
4703,CAGL0M01056g,0.965
4704,CAGL0M01078g,0.015
4705,CAGL0M01100g,0.28
4706,CAGL0M01122g,0.17
4707,CAGL0M01144g,0.295
4708,CAGL0M01166g,0.02
4709,CAGL0M01188g,0.665
4710,CAGL0M01210g,0.995
4711,CAGL0M01232g,0.065
4712,CAGL0M01254g,0.055
4713,CAGL0M01276g,0.095
4714,CAGL0M01298g,0.88
4715,CAGL0M01320g,0.075
4716,CAGL0M01342g,0.01
4717,CAGL0M01364g,0.84
4718,CAGL0M01386g,0.07
4719,CAGL0M01408g,1.0
4720,CAGL0M01430g,0.895
4721,CAGL0M01452g,0.025
4722,CAGL0M01474g,1.0
4723,CAGL0M01496g,0.04
4724,CAGL0M01518g,0.985
4725,CAGL0M01540g,1.0
4726,CAGL0M01562g,0.155
4727,CAGL0M01606g,0.92
4728,CAGL0M01628g,0.035
4729,CAGL0M01650g,0.39
4730,CAGL0M01672g,0.12
4731,CAGL0M01694g,0.045
4732,CAGL0M01716g,0.01
4733,CAGL0M01738g,0.975
4734,CAGL0M01760g,0.115
4735,CAGL0M01782g,1.0
4736,CAGL0M01804g,0.855
4737,CAGL0M01826g,0.015
4738,CAGL0M01848g,0.015
4739,CAGL0M01870g,0.065
4740,CAGL0M01892g,0.39
4741,CAGL0M01914g,0.005
4742,CAGL0M01936g,0.675
4743,CAGL0M01958g,0.435
4744,CAGL0M01980g,0.015
4745,CAGL0M02002g,0.53
4746,CAGL0M02013g,0.015
4747,CAGL0M02035g,0.025
4748,CAGL0M02057g,0.06
4749,CAGL0M02079g,0.055
4750,CAGL0M02101g,0.74
4751,CAGL0M02123g,0.4
4752,CAGL0M02145g,0.515
4753,CAGL0M02167g,0.915
4754,CAGL0M02189g,0.02
4755,CAGL0M02211g,0.225
4756,CAGL0M02233g,0.84
4757,CAGL0M02255g,0.0
4758,CAGL0M02277g,0.8
4759,CAGL0M02299g,0.085
4760,CAGL0M02321g,0.135
4761,CAGL0M02343g,0.385
4762,CAGL0M02365g,0.88
4763,CAGL0M02387g,0.0
4764,CAGL0M02409g,0.97
4765,CAGL0M02431g,0.02
4766,CAGL0M02453g,0.005
4767,CAGL0M02497g,0.995
4768,CAGL0M02519g,0.035
4769,CAGL0M02541g,0.74
4770,CAGL0M02563g,0.19
4771,CAGL0M02585g,0.015
4772,CAGL0M02607g,0.0
4773,CAGL0M02629g,0.005
4774,CAGL0M02651g,0.015
4775,CAGL0M02673g,0.03
4776,CAGL0M02695g,0.96
4777,CAGL0M02717g,0.085
4778,CAGL0M02739g,0.85
4779,CAGL0M02761g,0.175
4780,CAGL0M02783g,0.015
4781,CAGL0M02805g,0.935
4782,CAGL0M02849g,1.0
4783,CAGL0M02871g,0.01
4784,CAGL0M02893g,0.66
4785,CAGL0M02915g,0.645
4786,CAGL0M02937g,0.025
4787,CAGL0M02959g,0.885
4788,CAGL0M02981g,0.03
4789,CAGL0M03003g,0.13
4790,CAGL0M03025g,0.02
4791,CAGL0M03047g,1.0
4792,CAGL0M03069g,0.335
4793,CAGL0M03091g,1.0
4794,CAGL0M03113g,0.99
4795,CAGL0M03135g,0.0
4796,CAGL0M03157g,0.16
4797,CAGL0M03179g,0.03
4798,CAGL0M03201g,0.745
4799,CAGL0M03223g,0.08
4800,CAGL0M03245g,0.02
4801,CAGL0M03267g,0.615
4802,CAGL0M03289g,0.515
4803,CAGL0M03305g,0.52
4804,CAGL0M03311g,0.135
4805,CAGL0M03333g,0.14
4806,CAGL0M03355g,0.995
4807,CAGL0M03366g,0.92
4808,CAGL0M03377g,0.04
4809,CAGL0M03399g,0.005
4810,CAGL0M03421g,1.0
4811,CAGL0M03465g,0.01
4812,CAGL0M03487g,0.79
4813,CAGL0M03531g,0.88
4814,CAGL0M03553g,0.005
4815,CAGL0M03575g,0.795
4816,CAGL0M03597g,0.945
4817,CAGL0M03619g,0.215
4818,CAGL0M03641g,0.415
4819,CAGL0M03663g,0.05
4820,CAGL0M03685g,1.0
4821,CAGL0M03707g,0.035
4822,CAGL0M03729g,0.995
4823,CAGL0M03751g,0.785
4824,CAGL0M03773g,0.175
4825,CAGL0M03795g,0.465
4826,CAGL0M03817g,0.08
4827,CAGL0M03839g,0.385
4828,CAGL0M03861g,0.8
4829,CAGL0M03883g,0.015
4830,CAGL0M03905g,0.975
4831,CAGL0M03927g,0.015
4832,CAGL0M03949g,0.665
4833,CAGL0M03971g,0.035
4834,CAGL0M03993g,1.0
4835,CAGL0M04015g,0.995
4836,CAGL0M04037g,0.11
4837,CAGL0M04059g,1.0
4838,CAGL0M04081g,1.0
4839,CAGL0M04103g,0.49
4840,CAGL0M04125g,0.05
4841,CAGL0M04147g,0.33
4842,CAGL0M04169g,0.125
4843,CAGL0M04191g,0.975
4844,CAGL0M04213g,0.005
4845,CAGL0M04235g,0.875
4846,CAGL0M04257g,0.445
4847,CAGL0M04279g,1.0
4848,CAGL0M04301g,0.055
4849,CAGL0M04323g,0.995
4850,CAGL0M04345g,0.005
4851,CAGL0M04367g,0.015
4852,CAGL0M04389g,0.195
4853,CAGL0M04411g,0.035
4854,CAGL0M04433g,0.415
4855,CAGL0M04455g,0.29
4856,CAGL0M04477g,0.605
4857,CAGL0M04499g,0.755
4858,CAGL0M04521g,0.06
4859,CAGL0M04543g,0.45
4860,CAGL0M04565g,0.24
4861,CAGL0M04587g,0.685
4862,CAGL0M04609g,0.065
4863,CAGL0M04620g,0.59
4864,CAGL0M04631g,0.995
4865,CAGL0M04653g,0.825
4866,CAGL0M04675g,0.37
4867,CAGL0M04697g,0.495
4868,CAGL0M04719g,1.0
4869,CAGL0M04741g,0.765
4870,CAGL0M04763g,0.005
4871,CAGL0M04807g,0.705
4872,CAGL0M04829g,0.825
4873,CAGL0M04851g,0.15
4874,CAGL0M04873g,0.18
4875,CAGL0M04895g,0.525
4876,CAGL0M04917g,0.025
4877,CAGL0M04939g,0.045
4878,CAGL0M04961g,0.785
4879,CAGL0M04983g,0.035
4880,CAGL0M05005g,0.945
4881,CAGL0M05027g,0.36
4882,CAGL0M05049g,0.99
4883,CAGL0M05115g,0.055
4884,CAGL0M05137g,0.045
4885,CAGL0M05159g,1.0
4886,CAGL0M05181g,0.02
4887,CAGL0M05203g,0.99
4888,CAGL0M05225g,0.94
4889,CAGL0M05247g,0.38
4890,CAGL0M05269g,0.005
4891,CAGL0M05291g,0.565
4892,CAGL0M05313g,0.16
4893,CAGL0M05335g,0.915
4894,CAGL0M05357g,0.365
4895,CAGL0M05379g,0.405
4896,CAGL0M05401g,0.565
4897,CAGL0M05423g,0.96
4898,CAGL0M05445g,0.015
4899,CAGL0M05467g,0.04
4900,CAGL0M05489g,0.14
4901,CAGL0M05511g,0.03
4902,CAGL0M05533g,0.05
4903,CAGL0M05577g,0.245
4904,CAGL0M05593g,0.545
4905,CAGL0M05599g,0.0
4906,CAGL0M05621g,0.09
4907,CAGL0M05643g,0.005
4908,CAGL0M05665g,0.005
4909,CAGL0M05687g,0.105
4910,CAGL0M05709g,0.17
4911,CAGL0M05731g,0.96
4912,CAGL0M05753g,0.01
4913,CAGL0M05775g,0.99
4914,CAGL0M05797g,0.03
4915,CAGL0M05819g,0.1
4916,CAGL0M05841g,0.945
4917,CAGL0M05863g,0.68
4918,CAGL0M05885g,0.235
4919,CAGL0M05907g,0.035
4920,CAGL0M05929g,0.035
4921,CAGL0M05951g,0.11
4922,CAGL0M05973g,0.255
4923,CAGL0M05995g,0.06
4924,CAGL0M06017g,0.66
4925,CAGL0M06039g,0.94
4926,CAGL0M06061g,0.955
4927,CAGL0M06083g,0.92
4928,CAGL0M06105g,0.905
4929,CAGL0M06127g,0.025
4930,CAGL0M06149g,0.035
4931,CAGL0M06171g,0.815
4932,CAGL0M06193g,0.26
4933,CAGL0M06215g,0.0
4934,CAGL0M06237g,0.165
4935,CAGL0M06259g,0.23
4936,CAGL0M06281g,0.035
4937,CAGL0M06303g,0.995
4938,CAGL0M06325g,0.0
4939,CAGL0M06347g,0.01
4940,CAGL0M06369g,0.29
4941,CAGL0M06391g,0.64
4942,CAGL0M06413g,0.03
4943,CAGL0M06435g,0.545
4944,CAGL0M06457g,0.065
4945,CAGL0M06479g,0.005
4946,CAGL0M06501g,0.9
4947,CAGL0M06523g,0.995
4948,CAGL0M06545g,0.14
4949,CAGL0M06567g,0.145
4950,CAGL0M06589g,0.23
4951,CAGL0M06611g,0.175
4952,CAGL0M06633g,1.0
4953,CAGL0M06655g,0.91
4954,CAGL0M06677g,0.01
4955,CAGL0M06699g,0.05
4956,CAGL0M06721g,0.715
4957,CAGL0M06765g,0.095
4958,CAGL0M06787g,0.02
4959,CAGL0M06809g,0.015
4960,CAGL0M06831g,0.08
4961,CAGL0M06853g,0.975
4962,CAGL0M06875g,0.02
4963,CAGL0M06897g,0.06
4964,CAGL0M06919g,0.125
4965,CAGL0M06941g,0.495
4966,CAGL0M06963g,0.035
4967,CAGL0M06985g,0.755
4968,CAGL0M07001g,0.16
4969,CAGL0M07007g,0.07
4970,CAGL0M07029g,0.295
4971,CAGL0M07051g,0.26
4972,CAGL0M07073g,0.065
4973,CAGL0M07095g,1.0
4974,CAGL0M07117g,0.955
4975,CAGL0M07139g,0.15
4976,CAGL0M07161g,0.15
4977,CAGL0M07183g,0.025
4978,CAGL0M07205g,0.155
4979,CAGL0M07227g,0.995
4980,CAGL0M07249g,0.105
4981,CAGL0M07271g,0.105
4982,CAGL0M07293g,0.0
4983,CAGL0M07315g,0.015
4984,CAGL0M07337g,0.01
4985,CAGL0M07359g,0.275
4986,CAGL0M07381g,0.11
4987,CAGL0M07403g,0.005
4988,CAGL0M07425g,0.925
4989,CAGL0M07447g,0.12
